MS Zoning,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Bldg Type,House Style,Overall Qual,Year Built,Year Remod/Add,Roof Style,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin Type 2,Total Bsmt SF,Heating QC,Central Air,1st Flr SF,Gr Liv Area,Full Bath,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Fence,Sale Type,Sale Condition,SalePrice
RL,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Feedr,1Fam,1Story,5,1965,1965,Hip,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,GLQ,1214.0,Ex,Y,1214,1214,1,TA,6,Typ,0,None,Detchd,1965.0,Unf,2.0,461.0,Fa,Fa,Y,GdPrv,WD ,Normal,140000
RL,Pave,None,Reg,Low,AllPub,Inside,Gtl,Edwards,Norm,1Fam,SFoyer,5,1967,1967,Gable,HdBoard,HdBoard,BrkFace,162.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,Unf,936.0,Gd,Y,936,936,1,TA,4,Typ,1,Fa,Attchd,1967.0,Unf,1.0,384.0,TA,TA,Y,None,WD ,Abnorml,118500
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,1Fam,1Story,4,1963,1963,Gable,VinylSd,VinylSd,Stone,20.0,TA,Gd,CBlock,TA,TA,No,BLQ,LwQ,1088.0,TA,Y,1088,1088,1,TA,4,Typ,0,None,Detchd,2002.0,Unf,2.0,520.0,TA,TA,P,None,COD,Normal,110000
RL,Pave,None,Reg,HLS,AllPub,Inside,Gtl,Edwards,Norm,1Fam,1Story,4,1965,1965,Hip,HdBoard,HdBoard,BrkFace,48.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,960.0,TA,Y,960,960,1,TA,6,Typ,0,None,Attchd,1965.0,Fin,1.0,432.0,TA,TA,P,None,WD ,Normal,94750
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,1Fam,1.5Fin,5,1925,1950,Gable,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,BLQ,901.0,TA,Y,901,1351,1,TA,7,Typ,1,Gd,Detchd,1975.0,Unf,2.0,576.0,TA,TA,N,None,WD ,Normal,122000
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,1Fam,1Story,6,1960,1960,Hip,HdBoard,HdBoard,Stone,198.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,1179.0,Gd,Y,1179,1179,1,TA,5,Min2,0,None,Attchd,1960.0,Fin,2.0,622.0,TA,TA,P,GdPrv,WD ,Normal,110000
RL,Grvl,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Duplex,SFoyer,6,1990,1990,Gable,HdBoard,HdBoard,BrkFace,104.0,TA,Gd,CBlock,Gd,TA,Av,GLQ,Unf,816.0,TA,Y,816,816,1,TA,5,Typ,0,None,None,1979.0,None,0.0,0.0,None,None,Y,None,WD ,Normal,118500
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,1Fam,SLvl,6,1976,1976,Gable,HdBoard,Plywood,None,0.0,TA,Fa,CBlock,TA,TA,Av,GLQ,Unf,960.0,TA,Y,1044,1044,1,TA,7,Typ,1,Fa,Detchd,1976.0,Unf,2.0,528.0,TA,Fa,Y,None,WD ,Normal,133500
RL,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,1Fam,1Story,6,1976,1976,Hip,HdBoard,HdBoard,BrkFace,174.0,TA,Gd,CBlock,TA,Gd,No,BLQ,Unf,1143.0,TA,Y,1113,1113,1,TA,6,Typ,1,Fa,Attchd,1987.0,RFn,1.0,504.0,TA,Gd,Y,GdPrv,WD ,Normal,148000
RL,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Duplex,2Story,5,1979,1979,Gable,Plywood,Plywood,None,0.0,TA,TA,Slab,None,None,None,None,None,0.0,TA,Y,1100,2233,2,TA,11,Typ,0,None,Attchd,1979.0,Fin,2.0,579.0,TA,Gd,Y,None,WD ,Normal,141000
RL,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,1Fam,1Story,5,2006,2007,Gable,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,1125.0,Gd,Y,1125,1125,1,TA,5,Typ,0,None,Attchd,2007.0,Unf,2.0,430.0,TA,TA,Y,None,New,Partial,155000
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,1Fam,1Story,5,2005,2006,Gable,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Ex,Gd,No,ALQ,Unf,1090.0,Gd,Y,1090,1090,1,TA,5,Typ,0,None,Attchd,2005.0,Fin,2.0,450.0,TA,TA,Y,None,WD ,Normal,157000
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,1Fam,2Story,5,2005,2006,Gable,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,Gd,No,GLQ,Unf,734.0,Gd,Y,734,1408,2,TA,6,Typ,0,None,BuiltIn,2005.0,Fin,2.0,489.0,TA,TA,Y,None,WD ,Normal,171500
RL,Pave,None,IR1,Bnk,AllPub,Inside,Gtl,Edwards,Norm,1Fam,1Story,10,2008,2009,Hip,CemntBd,CmentBd,Stone,1224.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,5095.0,Ex,Y,5095,5095,2,Ex,15,Typ,2,Gd,Attchd,2008.0,Fin,3.0,1154.0,TA,TA,Y,None,New,Partial,183850
RL,Pave,None,IR1,Bnk,AllPub,Inside,Gtl,Edwards,PosN,1Fam,2Story,10,2007,2008,Hip,CemntBd,CmentBd,Stone,762.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,3138.0,Ex,Y,3138,4676,3,Ex,11,Typ,1,Gd,BuiltIn,2007.0,Fin,3.0,884.0,TA,TA,Y,None,New,Partial,184750
RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,TwnhsE,SFoyer,6,2005,2005,Gable,VinylSd,VinylSd,Stone,76.0,TA,TA,PConc,Gd,TA,Gd,GLQ,Unf,547.0,Ex,Y,1072,1072,1,Gd,5,Typ,0,None,Basment,2005.0,Fin,2.0,525.0,TA,TA,Y,None,WD ,Normal,140000
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,1Fam,1Story,5,1959,2000,Gable,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,Av,Rec,ALQ,960.0,Ex,Y,960,960,1,Fa,4,Typ,0,None,Detchd,1959.0,Unf,1.0,392.0,TA,TA,Y,None,WD ,Normal,131750
RL,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Duplex,1Story,4,1955,1955,Gable,AsbShng,Plywood,BrkCmn,128.0,TA,TA,PConc,None,None,None,None,None,0.0,TA,N,1152,1152,2,Fa,6,Typ,0,None,None,1979.0,None,0.0,0.0,None,None,N,None,WD ,Normal,61500
RL,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,Edwards,Norm,1Fam,1Story,4,1954,1954,Hip,Wd Sdng,Wd Sdng,BrkFace,132.0,TA,TA,PConc,TA,TA,No,ALQ,Unf,864.0,Ex,Y,948,948,1,TA,5,Typ,0,None,Attchd,1954.0,Unf,1.0,248.0,TA,TA,Y,None,WD ,Normal,111000
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Duplex,1Story,5,1946,1950,Gable,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,1195.0,TA,N,1195,1195,2,TA,8,Typ,0,None,None,1979.0,None,0.0,0.0,None,None,N,GdWo,WD ,Abnorml,98500
RH,Pave,None,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,1Fam,1Story,3,1931,2006,Gable,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,Unf,544.0,Ex,Y,774,774,1,Gd,6,Typ,0,None,None,1979.0,None,0.0,0.0,None,None,Y,None,WD ,Normal,79000
RL,Pave,None,Reg,Bnk,AllPub,Corner,Gtl,Edwards,Norm,1Fam,1.5Fin,6,1920,1995,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,LwQ,ALQ,660.0,TA,Y,740,865,1,TA,4,Typ,1,Gd,Detchd,1920.0,Unf,1.0,216.0,TA,TA,Y,None,WD ,Normal,108500
RL,Pave,None,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,1Fam,1Story,4,1954,1954,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,Unf,894.0,Ex,Y,894,894,1,TA,5,Typ,0,None,Detchd,1999.0,Unf,2.0,400.0,TA,TA,Y,None,WD ,Abnorml,110000
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,1Fam,2Story,4,1910,2000,Gable,MetalSd,HdBoard,None,0.0,TA,TA,CBlock,Fa,TA,No,Unf,Unf,560.0,Gd,N,796,1346,1,TA,6,Min2,0,None,Detchd,1950.0,Unf,1.0,384.0,Fa,TA,Y,GdWo,WD ,Normal,112000
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,1Fam,1Story,4,1955,1955,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,768.0,TA,Y,768,768,1,TA,4,Typ,1,Fa,Detchd,1959.0,Unf,1.0,355.0,TA,TA,Y,MnPrv,WD ,Normal,125000
RL,Pave,None,Reg,HLS,AllPub,Inside,Gtl,Edwards,Norm,1Fam,1Story,4,1955,1955,Gable,WdShing,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,864.0,TA,Y,864,864,1,TA,5,Typ,0,None,Detchd,1996.0,Unf,2.0,528.0,TA,TA,N,None,COD,Family,79275
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,1Fam,1Story,4,1954,1954,Hip,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,948.0,Ex,Y,948,948,1,TA,5,Typ,1,TA,Detchd,1956.0,Unf,1.0,280.0,TA,TA,Y,None,WD ,Normal,119000
RH,Pave,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Feedr,2fmCon,2.5Fin,6,1914,1995,Hip,VinylSd,VinylSd,None,0.0,Fa,TA,CBlock,TA,Fa,No,LwQ,Unf,1440.0,Ex,Y,1440,3395,2,Fa,14,Typ,0,None,None,1979.0,None,0.0,0.0,None,None,N,None,WD ,Abnorml,200000
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Duplex,2Story,5,1923,1950,Hip,Wd Sdng,Plywood,None,0.0,TA,TA,PConc,TA,TA,Mn,Rec,Unf,1296.0,Fa,N,1296,2592,2,TA,12,Min2,0,None,None,1979.0,None,0.0,0.0,None,None,Y,None,WD ,AdjLand,150000
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,1Fam,2Story,6,1923,1996,Hip,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,PConc,TA,Fa,No,Unf,Unf,602.0,TA,Y,900,1502,1,Gd,7,Typ,2,TA,Detchd,1923.0,Unf,1.0,180.0,TA,TA,Y,None,WD ,Normal,165000
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,1Fam,1.5Unf,5,1926,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,768.0,Fa,N,789,789,1,TA,5,Typ,0,None,Detchd,1926.0,Unf,1.0,200.0,Po,Po,Y,MnPrv,WD ,Normal,96500
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,1Fam,1Story,5,1926,1950,Hip,Stucco,Plywood,None,0.0,TA,TA,PConc,TA,TA,Mn,BLQ,Unf,1290.0,TA,Y,1422,1422,1,TA,6,Typ,0,None,Detchd,1973.0,Unf,1.0,352.0,TA,TA,Y,MnPrv,WD ,Normal,136500
RL,Pave,None,Reg,HLS,AllPub,Inside,Gtl,Crawfor,Norm,1Fam,1.5Fin,6,1921,2005,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,Unf,651.0,Gd,Y,759,1298,2,TA,8,Typ,1,Gd,Detchd,1994.0,Unf,1.0,240.0,TA,TA,P,None,WD ,Normal,146500
RL,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Feedr,1Fam,1.5Fin,5,1937,1950,Gable,Wd Sdng,Wd Sdng,BrkFace,252.0,TA,TA,BrkTil,Gd,TA,No,ALQ,Unf,731.0,Ex,Y,981,1768,1,Gd,7,Typ,2,TA,Detchd,1939.0,Unf,1.0,240.0,TA,TA,Y,MnPrv,WD ,Normal,175000
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,1Fam,2Story,7,1930,1995,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,No,GLQ,Unf,531.0,TA,Y,567,1098,1,TA,5,Typ,1,Gd,Detchd,1930.0,Unf,1.0,216.0,TA,TA,Y,MnPrv,WD ,Normal,148500
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,1Fam,2Story,6,1921,1950,Gable,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,585.0,TA,N,851,1436,1,TA,7,Typ,1,Gd,Detchd,1992.0,Unf,1.0,228.0,TA,TA,Y,None,CWD,Normal,141500
RL,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,1Fam,1.5Fin,7,1918,1998,Gable,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,BrkTil,TA,TA,No,Unf,Unf,912.0,Gd,Y,912,1426,1,Gd,7,Typ,1,Gd,Detchd,1925.0,Unf,1.0,216.0,TA,TA,Y,GdPrv,WD ,Normal,189950
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,1Fam,2Story,6,1926,1991,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,686.0,TA,Y,686,1461,1,TA,6,Typ,1,Gd,Detchd,1926.0,Unf,1.0,225.0,TA,TA,N,MnPrv,WD ,Normal,135000
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,1Fam,2.5Unf,7,1941,1950,Gable,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,Unf,918.0,Gd,Y,918,1646,2,TA,7,Typ,2,Gd,Detchd,1941.0,Unf,1.0,240.0,TA,TA,Y,MnPrv,WD ,Normal,164000
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,1Fam,1Story,5,1913,2002,Gable,WdShing,Stucco,None,0.0,TA,TA,PConc,TA,TA,No,LwQ,Unf,440.0,TA,N,694,694,1,Gd,4,Typ,1,Gd,Detchd,1990.0,Unf,1.0,352.0,Gd,TA,P,MnPrv,WD ,Normal,90350
RL,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,1Fam,1.5Fin,5,1910,2003,Gable,Wd Sdng,Wd Shng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,Unf,661.0,Ex,Y,661,1250,2,TA,8,Typ,1,Gd,Detchd,1985.0,Unf,2.0,552.0,TA,TA,Y,None,WD ,Normal,139000
RL,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,1Fam,1Story,5,1938,1950,Gable,MetalSd,MetalSd,None,0.0,TA,Gd,PConc,Fa,Fa,No,Unf,Unf,920.0,Ex,Y,954,954,1,Fa,5,Typ,1,Gd,Basment,1938.0,Unf,1.0,240.0,Fa,TA,Y,MnPrv,WD ,Normal,119750
RH,Pave,None,IR1,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Duplex,2Story,6,1946,1950,Gable,MetalSd,MetalSd,BrkFace,423.0,TA,TA,CBlock,Gd,TA,No,Rec,Unf,979.0,TA,N,979,1958,2,TA,8,Typ,0,None,Attchd,1946.0,Unf,2.0,492.0,TA,TA,Y,None,WD ,Normal,145000
RH,Pave,None,Reg,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Duplex,2Story,5,1949,1950,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,1001.0,TA,N,1001,2002,2,TA,8,Typ,0,None,2Types,1949.0,Unf,3.0,871.0,TA,TA,Y,None,WD ,Normal,145000
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,1Fam,2.5Unf,7,1927,1992,Gable,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,851.0,Gd,Y,867,1718,2,Gd,8,Typ,1,TA,Detchd,1927.0,Unf,2.0,264.0,TA,TA,Y,GdPrv,WD ,Normal,238000
RL,Pave,None,IR2,HLS,AllPub,Inside,Gtl,Crawfor,Norm,1Fam,1Story,5,1951,1951,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,None,None,None,None,None,0.0,Fa,Y,1226,1226,1,TA,7,Min1,1,Gd,Attchd,1951.0,Fin,2.0,400.0,TA,TA,Y,None,WD ,Normal,153500
RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Feedr,1Fam,2Story,6,1918,1950,Hip,Wd Sdng,Stucco,None,0.0,TA,TA,BrkTil,Gd,TA,No,BLQ,Unf,1370.0,TA,N,1370,2624,2,TA,10,Typ,1,Gd,Detchd,1918.0,Unf,3.0,864.0,TA,TA,N,None,WD ,Normal,239000
RL,Pave,None,Reg,HLS,AllPub,Inside,Mod,Crawfor,Norm,1Fam,2Story,8,1934,1998,Gable,BrkFace,Wd Sdng,None,0.0,TA,TA,PConc,Gd,TA,Mn,BLQ,Unf,965.0,TA,Y,1940,3194,2,TA,10,Typ,2,Gd,Basment,1934.0,Unf,2.0,380.0,TA,TA,Y,None,WD ,Alloca,359100
RL,Pave,None,IR1,HLS,AllPub,Inside,Gtl,Crawfor,Norm,1Fam,1.5Fin,4,1930,2003,Gable,AsbShng,CmentBd,None,0.0,TA,Gd,BrkTil,TA,Gd,No,GLQ,Unf,930.0,Ex,Y,1230,1755,2,Gd,7,Typ,1,TA,Detchd,1930.0,Unf,1.0,231.0,Fa,TA,Y,None,WD ,Normal,188000
RL,Pave,None,IR1,HLS,AllPub,Corner,Mod,Crawfor,Norm,1Fam,1.5Fin,6,1932,1950,Gable,MetalSd,MetalSd,BrkFace,480.0,TA,TA,CBlock,TA,TA,Mn,Rec,LwQ,854.0,TA,Y,1096,1991,1,TA,7,Typ,1,Gd,Detchd,1977.0,Unf,2.0,432.0,TA,Fa,Y,None,WD ,Normal,220000
RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,2fmCon,1.5Fin,5,1941,1950,Gable,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,Fa,No,LwQ,Unf,728.0,Ex,Y,760,1355,2,TA,5,Typ,0,None,Detchd,1966.0,Unf,2.0,528.0,TA,TA,Y,MnPrv,WD ,Normal,140000
RL,Pave,None,Reg,Bnk,AllPub,Inside,Mod,Crawfor,Norm,1Fam,2Story,8,1932,1994,Hip,BrkFace,BrkFace,None,0.0,Gd,TA,CBlock,Gd,Gd,No,Rec,Unf,853.0,TA,Y,1549,2727,2,Gd,10,Maj1,2,TA,Detchd,1932.0,Unf,2.0,440.0,TA,TA,Y,None,WD ,Normal,315000
RL,Pave,None,IR1,Lvl,AllPub,Inside,Mod,Crawfor,Norm,1Fam,2Story,6,1945,2002,Gambrel,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,LwQ,1028.0,Ex,Y,1436,2320,2,Gd,9,Typ,1,TA,Detchd,1945.0,Unf,1.0,180.0,TA,TA,Y,MnPrv,WD ,Normal,259500
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,1Fam,1Story,6,1957,2004,Hip,CemntBd,CmentBd,BrkFace,106.0,TA,TA,PConc,TA,TA,No,GLQ,Unf,1477.0,Ex,Y,1839,1839,2,Gd,7,Typ,2,TA,Attchd,1957.0,Fin,2.0,416.0,TA,TA,Y,None,WD ,Normal,257500
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,1Fam,2Story,7,1940,1984,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,800.0,TA,Y,960,1740,1,TA,6,Typ,2,Gd,Attchd,1940.0,Unf,1.0,240.0,TA,TA,Y,None,CWD,Normal,219500
RL,Pave,None,Reg,Bnk,AllPub,Corner,Gtl,Crawfor,Norm,1Fam,1Story,6,1953,1953,Hip,Wd Sdng,Wd Sdng,BrkFace,184.0,TA,Gd,CBlock,Gd,TA,Mn,ALQ,Rec,1809.0,TA,Y,2259,2259,2,Gd,7,Typ,2,Gd,Basment,1953.0,Unf,2.0,450.0,TA,TA,Y,MnPrv,COD,Abnorml,217000
RL,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Crawfor,Norm,1Fam,1Story,6,1960,1960,Gable,Wd Sdng,MetalSd,BrkFace,423.0,TA,Fa,CBlock,TA,Gd,Mn,LwQ,Rec,1560.0,TA,Y,1560,1560,1,TA,6,Typ,3,TA,Attchd,1960.0,RFn,2.0,580.0,TA,TA,Y,None,WD ,Normal,201000
RL,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Crawfor,Norm,1Fam,1Story,6,1968,1968,Hip,HdBoard,BrkFace,None,0.0,TA,TA,PConc,Gd,TA,No,BLQ,Unf,1488.0,Ex,Y,1488,1488,2,TA,7,Typ,2,Gd,Attchd,1968.0,RFn,2.0,552.0,TA,TA,Y,None,CWD,Normal,215000
RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blueste,Norm,Twnhs,2Story,6,1980,1980,Gable,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,Gd,TA,No,GLQ,Unf,516.0,Gd,Y,529,1045,1,TA,5,Typ,1,TA,Detchd,1980.0,Unf,2.0,462.0,TA,TA,Y,MnPrv,WD ,Normal,123900
RL,Pave,None,IR2,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,1Fam,1Story,4,1995,1996,Gable,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,1680.0,Gd,Y,1680,1680,2,Gd,7,Typ,0,None,Attchd,1996.0,Unf,2.0,628.0,TA,TA,Y,None,WD ,Normal,170000
RM,Pave,None,IR1,Bnk,AllPub,Inside,Mod,Blueste,Norm,TwnhsE,1Story,8,1988,1988,Gable,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,Unf,1004.0,Gd,Y,1020,1020,1,TA,4,Typ,0,None,Attchd,1988.0,Unf,2.0,509.0,TA,TA,Y,None,WD ,Normal,200000
RL,Pave,None,IR1,Bnk,AllPub,Corner,Gtl,Crawfor,Norm,1Fam,1Story,7,1971,1971,Gable,Plywood,Plywood,BrkFace,652.0,TA,TA,CBlock,Gd,TA,No,Rec,Unf,1696.0,Ex,Y,1696,1696,2,TA,7,Typ,2,TA,Attchd,1971.0,Fin,2.0,625.0,TA,TA,Y,GdWo,WD ,Normal,198000
RL,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Crawfor,Norm,1Fam,1Story,6,1957,1975,Hip,Wd Sdng,Stone,None,0.0,Gd,TA,PConc,TA,TA,No,Rec,Unf,2035.0,TA,Y,2515,2515,3,TA,9,Maj1,2,TA,Attchd,1975.0,RFn,2.0,484.0,TA,TA,Y,None,WD ,Alloca,200624
RL,Pave,None,IR1,HLS,AllPub,CulDSac,Gtl,Crawfor,Norm,1Fam,1Story,8,1986,1986,Gable,WdShing,Plywood,None,0.0,Gd,TA,CBlock,Gd,TA,No,Unf,Unf,279.0,Gd,Y,2726,2726,2,Gd,6,Typ,1,Gd,Attchd,1986.0,Fin,2.0,691.0,Gd,Gd,Y,None,WD ,Normal,315000
RM,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Artery,1Fam,1.5Fin,5,1919,2005,Gable,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,793.0,TA,N,997,1517,2,Fa,7,Typ,0,None,None,1979.0,None,0.0,0.0,None,None,N,None,WD ,Normal,115000
RM,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,1Fam,1.5Fin,6,1940,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,Unf,720.0,Gd,Y,720,1215,1,Gd,6,Typ,0,None,Detchd,1965.0,Fin,2.0,720.0,TA,TA,Y,MnPrv,WD ,Normal,141000
RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,RRAe,1Fam,1.5Unf,5,1941,1950,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,720.0,Po,N,803,803,1,TA,5,Typ,0,None,Detchd,1941.0,Unf,2.0,360.0,TA,TA,Y,None,WD ,Normal,87000
RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Artery,1Fam,1.5Fin,5,1925,2003,Gable,VinylSd,VinylSd,None,0.0,Gd,Gd,BrkTil,TA,Po,No,Unf,Unf,936.0,Ex,Y,936,1601,2,TA,6,Typ,0,None,None,1979.0,None,0.0,0.0,None,None,N,None,WD ,Normal,129850
RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,1Fam,1.5Fin,4,1939,1950,Gable,AsbShng,AsbShng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,Unf,732.0,Gd,Y,772,1123,1,TA,4,Typ,0,None,Detchd,1979.0,Unf,1.0,264.0,TA,TA,P,MnPrv,WD ,Normal,100000
RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,1Fam,2Story,5,1923,1999,Gable,Wd Sdng,Plywood,None,0.0,TA,TA,BrkTil,Gd,TA,No,ALQ,Unf,859.0,Ex,Y,942,1828,2,Gd,6,Typ,0,None,Detchd,1979.0,None,0.0,0.0,None,None,Y,MnPrv,WD ,Alloca,150909
RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Artery,1Fam,1Story,5,1922,1950,Gable,Stucco,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,816.0,Ex,Y,816,816,1,TA,5,Typ,0,None,Detchd,1922.0,Unf,1.0,100.0,Fa,Fa,N,None,WD ,Normal,75200
RM,Pave,None,Reg,Bnk,AllPub,Inside,Mod,IDOTRR,Norm,1Fam,1Story,6,1920,1950,Gable,BrkFace,BrkFace,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,1012.0,TA,Y,1012,1012,1,TA,6,Typ,1,Gd,Detchd,1920.0,Unf,1.0,308.0,TA,TA,Y,MnPrv,WD ,Normal,118400
